2244161;2017-02-17;Engelbrekts väg 75A;Tureberg;17.94014806;59.43091768;2;4;49.5;2295000;205000;2500000;3803;;1992;Lägenhet;Alertus Fastighetsbyrå AB;437413;Broker
2257735;2017-02-17;Hanna Rydhs gata 16;Fruängen;17.97337885;59.28402093;2;3;44.5;1975000;425000;2400000;2748;7049;1970;Lägenhet;Eklund Stockholm New York;1314;Broker
2253027;2017-02-17;Karmstolsvägen 11;Gubbängen-Enskede;18.07978124;59.26400382;2;1;61;2295000;480000;2775000;3980;5557;1947;Lägenhet;Fastighetsbyrån;1573;Broker
2232890;2017-02-17;Backvindeln 66;Mälarhöjden;17.94694321;59.2984485;5;;128;5995000;855000;6850000;;;1968;Radhus;Fastighetsbyrån;1573;Broker
2252866;2017-02-17;Örsvängen 7;Rissne/Ursvik;17.97947065;59.37456887;3;2;77;2695000;555000;3250000;3235;2705;;Lägenhet;Svenska Mäklarhuset;58;Broker
2240834;2017-02-17;Per Hallströms väg 8;Skvaltan;18.1787371;59.3103266;3;2;71;2495000;405000;2900000;4429;1260;;Lägenhet;Svenska Mäklarhuset;58;Broker
2257826;2017-02-17;Bäckvägen 46;Midsommarkransen;17.99930184;59.30342308;2;3;52;2595000;755000;3350000;2924;4673;1943;Lägenhet;Länsförsäkringar Fastighetsförmedling;64;Broker
2252923;2017-02-17;Vänortsstråket 43B;Bagarby;17.94457462;59.42649033;3;1;85.5;2800000;160000;2960000;4035;;1972;Lägenhet;Länsförsäkringar Fastighetsförmedling;64;Broker
2253345;2017-02-17;Vårholmsbackarna 60;Skärholmen;17.88529205;59.27807617;3;1;82;2025000;265000;2290000;4748;;1970;Lägenhet;Mäklarhuset;204;Broker
2248761;2017-02-17;Ringvägen 39C;Södermalm-Högalid;18.05403216;59.31375081;2;2;68;4250000;0;4250000;3176;1371;1989;Lägenhet;Södermäklarna;1601;Broker
2223288;2017-02-17;Stigbergsgatan 32B;Trappan;18.08753286;59.31642812;1;4;26;2495000;805000;3300000;1157;176;1930;Lägenhet;Södermäklarna;1601;Broker
2254161;2017-02-17;Vinggatan 10;Skarpnäcks stadsdelsområde;18.123;59.2689;2;2;63.5;1995000;555000;2550000;4010;4525;1984;Lägenhet;Notar;1566;Broker
2236171;2017-02-17;Högbergsgatan 60;Södermalm;18.06379;59.31551;2;3;76;5195000;655000;5850000;2388;813;1890;Lägenhet;Svensk Fastighetsförmedling;713;Broker
2207623;2017-02-17;Vikdalsvägen 47D;Sicklaön;18.1584679;59.3133827;2;0;47;2995000;65000;3060000;2452;538;1928;Lägenhet;Svensk Fastighetsförmedling;713;Broker
2250711;2017-02-17;Sigtunagatan 10;Vasastan;18.04168953;59.34161333;3;4;89;8950000;1000000;9950000;2651;2141;1903;Lägenhet;Behrer & Partners;1670;Broker
2251497;2017-02-17;Fridensborgsvägen 112;Järvastaden;17.98431873;59.38317387;5;2;110;5275000;45000;5320000;5357;1892;2015;Lägenhet;Erik Olsson Fastighetsförmedling;1564;Broker
2252932;2017-02-17;Malmgårdsvägen 28;Södermalm;18.09029081;59.30909702;2;4;38;2950000;630000;3580000;2064;904;1930;Lägenhet;Länsförsäkringar Fastighetsförmedling;64;Broker
2252888;2017-02-17;Johannesbergsplan 4;Silverdal;17.98422076;59.39869868;3;3;73;3500000;400000;3900000;3837;954;2011;Lägenhet;Länsförsäkringar Fastighetsförmedling;64;Broker
2252870;2017-02-17;Roslagsgatan 8;Vasastan;18.06134583;59.34513479;3.5;5;102;10500000;1200000;11700000;576;1695;1915;Lägenhet;Länsförsäkringar Fastighetsförmedling;64;Broker
2251243;2017-02-17;Alphyddevägen 9;Alphyddan;18.12585354;59.3075097;2;10;62.6;2750000;450000;3200000;3220;258;1960;Lägenhet;Länsförsäkringar Fastighetsförmedling;64;Broker
2250525;2017-02-17;Trollesundsvägen 50;Bandhagen;18.05207493;59.26889397;2;2;67.5;1695000;140000;1835000;5353;5836;1993;Lägenhet;HusmanHagberg;1610;Broker
2253250;2017-02-17;Lundagatan 44D;Södermalm;18.04636602;59.31870496;2;0.5;31;2650000;680000;3330000;1566;1586;1930;Lägenhet;Vision Fastighetsmäkleri AB;1613;Broker
2225497;2017-02-17;Råggatan 10;Södermalm Katarina;18.0677522;59.30700672;1;1;20;1895000;505000;2400000;1228;1517;1937;Lägenhet;HusmanHagberg;1610;Broker
2229465;2017-02-17;Arvid Tydéns Allé 4;Huvudsta;18.00636492;59.35235398;1;6;35;2695000;0;2695000;1896;3546;2017;Lägenhet;SthlmFast;1576;Broker
2252890;2017-02-17;Bjursätragatan 116;Rågsved;18.02585006;59.25340995;1;3;27;1495000;415000;1910000;1841;7964;;Lägenhet;Svenska Mäklarhuset;58;Broker
2252859;2017-02-17;Stigbergsgatan 32A;Södermalm;18.08753014;59.31666488;1;2;27;2595000;605000;3200000;1221;150;;Lägenhet;Svenska Mäklarhuset;58;Broker
2252853;2017-02-17;Folkparksvägen 166;Älvsjö;18.01100432;59.28238343;2.5;5;79;2895000;305000;3200000;4793;5580;;Lägenhet;Svenska Mäklarhuset;58;Broker
2249318;2017-02-17;Virebergsvägen 14;Vireberg;17.9879633;59.36049968;3.5;1;85;3495000;205000;3700000;5794;3635;;Lägenhet;Svenska Mäklarhuset;58;Broker
2222007;2017-02-17;Långbrokungens väg 10;Älvsjö;17.96807438;59.28118184;4;1;102;4875000;375000;5250000;5955;7480;2005;Lägenhet;SkandiaMäklarna;1570;Broker
2253932;2017-02-17;Forshagagatan 15;Farsta Centrum;18.08759077;59.24570949;3;3;80;2095000;585000;2680000;4172;7345;1958;Lägenhet;SkandiaMäklarna;1570;Broker
2247246;2017-02-17;Backvägen 3;Gamla Enskede;18.08534684;59.28510524;4;;82;7250000;670000;7920000;;3344;1910;Radhus;SkandiaMäklarna;1570;Broker
2238792;2017-02-17;Tegelbruksvägen 14;Midsommarkransen;18.01345517;59.30315713;2;3;35;2695000;-65000;2630000;3118;3965;1936;Lägenhet;SkandiaMäklarna;1570;Broker
1989873;2017-02-17;Malmgårdsvägen 28;Södermalm;18.09029081;59.30909702;2;3;39;2950000;990000;3940000;2115;904;1929;Lägenhet;SkandiaMäklarna;1570;Broker
2249868;2017-02-17;Fallvindsgatan 4;Skarpnäck;18.1348;59.2669;3.5;3;71;2450000;470000;2920000;4308;4814;1983;Lägenhet;Mäklarhuset;204;Broker
2247057;2017-02-17;Fredrika Bremers gata 17;Hägersten;17.97304153;59.28715134;3;2;78.5;2150000;550000;2700000;6103;6868;1967;Lägenhet;Mäklarhuset;204;Broker
2252311;2017-02-17;Nynäsvägen 311;Gamla Enskede;18.08983753;59.28564473;1;3;41;2195000;755000;2950000;2491;3150;1911;Lägenhet;Grand Fastighetsförmedling;89944182;Broker
2257170;2017-02-17;Drottningholmsvägen 72;Kungsholmen;18.01687848;59.33182924;1;4;27;2395000;505000;2900000;1449;3065;1927;Lägenhet;Living Fastighetsmäkleri;128;Broker
2253024;2017-02-17;Norrbackagatan 22;Vasastan;18.03094924;59.33951491;2;3;62;4950000;800000;5750000;2031;2524;1926;Lägenhet;Innerstadsspecialisten AB;1130;Broker
2253052;2017-02-17;Eldsbergagränd 30;Älvsjö;18.03511298;59.28689385;2;2;71;1990000;410000;2400000;3650;4367;1969;Lägenhet;Fastighetsbyrån;1573;Broker
2250191;2017-02-17;Drottningholmsvägen 72;Kungsholmen;18.01687848;59.33182924;2;3;73;5250000;-200000;5050000;3616;3065;1927;Lägenhet;Fastighetsbyrån;1573;Broker
2245937;2017-02-17;Teknologgatan 9C;Vasastan;18.05286683;59.33974057;2;1;37.5;3450000;680000;4130000;1646;1539;1882;Lägenhet;Fastighetsbyrån;1573;Broker
2232043;2017-02-17;Vintervägen 17;Råsunda;17.9914;59.3653;2.5;4;62;3395000;105000;3500000;3746;3069;1938;Lägenhet;Fastighetsbyrån;1573;Broker
2227490;2017-02-17;Ivarskärrsvägen 11;Vällingby;17.85541123;59.37850763;5;;128;4375000;360000;4735000;;;1974;Kedjehus;Fastighetsbyrån;1573;Broker
2108358;2017-02-17;Kanalvägen 34B;Töjnan;17.93759459;59.41862168;5;;119;5900000;0;5900000;;;1957;Villa;Fastighetsbyrån;1573;Broker
2252540;2017-02-17;Nytorgsgatan 19;Södermalm;18.08115665;59.31588328;3;3;87;7500000;1000000;8500000;1554;332;;Lägenhet;Eklund Stockholm New York;1314;Broker
2252165;2017-02-17;Industrigatan 7A;Kungsholmen;18.03002;59.33661;2;3;46;3200000;200000;3400000;3696;2444;1941;Lägenhet;Svensk Fastighetsförmedling;713;Broker
2245165;2017-02-17;Stjärnfallsvägen 40;Solhem;17.89955729;59.37915005;7;;191;7775000;275000;8050000;;;1974;Villa;Svensk Fastighetsförmedling;713;Broker
2252813;2017-02-17;Alphyddevägen 45;Alphyddan;18.12181868;59.30757934;2;6;60;2695000;425000;3120000;3200;211;1962;Lägenhet;Notar;1566;Broker
2251647;2017-02-17;Olaus Petrigatan 12;Gärdet;18.0912;59.3451;3;3;82;6995000;-345000;6650000;4322;1111;1953;Lägenhet;Notar;1566;Broker
2251640;2017-02-17;Drottningholmsvägen 60;Kungsholmen;18.0214;59.332;3;8;76.5;5695000;655000;6350000;3754;2811;2012;Lägenhet;Notar;1566;Broker
2202678;2017-02-17;Järnlundsvägen 6;Årsta;18.0344;59.298;2;;55;2595000;505000;3100000;3599;3387;1951;Lägenhet;Notar;1566;Broker
2141155;2017-02-17;Lysviksgatan 5;Farsta;18.0942;59.2473;2;;55.5;1895000;405000;2300000;2649;7087;1957;Lägenhet;Notar;1566;Broker
2253480;2017-02-17;Olshammarsgatan 58;Enskede-Årsta-Vantör;18.01025541;59.25940357;3;6;71;2095000;160000;2255000;4352;7740;1959;Lägenhet;Bjurfors;1561;Broker
2252824;2017-02-17;Österbottensvägen 16;Enskede-Årsta-Vantör;18.06124702;59.28616409;4;;81;8495000;1075000;9570000;;3841;1931;Villa;Bjurfors;1561;Broker
2247604;2017-02-17;Finn Malmgrens väg 18;Skarpnäcks stadsdelsområde;18.09981864;59.29514988;2;1;42;2250000;570000;2820000;3083;1951;1939;Lägenhet;Bjurfors;1561;Broker
2249605;2017-02-17;Skebokvarnsvägen 51A;Bandhagen;18.04374921;59.26953127;4;4;90.5;3895000;955000;4850000;4885;5919;2012;Lägenhet;Mäklarringen;1598;Broker
2253367;2017-02-17;Huvudstagatan 29;Gamla Huvudsta;17.99710455;59.35087285;1;1;20;1795000;405000;2200000;1240;4035;1953;Lägenhet;Erik Olsson Fastighetsförmedling;1564;Broker
2252728;2017-02-17;Folkskolegatan 12;Södermalm-Högalid;18.02979768;59.31708096;1;0;24;2095000;520000;2615000;2032;2549;1929;Lägenhet;Södermäklarna;1601;Broker
2250791;2017-02-17;Brahegatan 12;Östermalm;18.07603955;59.33767632;1.5;1;36;3950000;-50000;3900000;1676;627;1938;Lägenhet;Fredegårds Fastighetsbyrå AB;125;Broker
2251818;2017-02-17;Drevergatan 1A;Norra Djurgården;18.09020162;59.35895001;4;5;108;8700000;-300000;8400000;5080;526;2017;Lägenhet;Gripsholms Fastighetsförmedling;9895524;Broker
2216243;2017-02-17;Birkagatan 24;Vasastan;18.03535328;59.34079061;3;;72;8400000;100000;8500000;3702;2377;1905;Lägenhet;Skeppsholmen;1560;Broker
2242064;2017-02-17;Ormingeringen 69;Västra Orminge;18.25147748;59.33269145;1;1;37;1695000;305000;2000000;2446;1548;;Lägenhet;Svenska Mäklarhuset;58;Broker
2219478;2017-02-17;Karen Blixens gata 13;Bromma Blackeberg;17.8736;59.3462;4.5;3;107;4895000;575000;5470000;5405;;2014;Lägenhet;HusmanHagberg;1610;Broker
1915998;2017-02-17;Majstångsvägen 11;Midsommarkransen;18.00832987;59.30358295;3;2;61;3595000;255000;3850000;3353;4201;1946;Lägenhet;HusmanHagberg;1610;Broker
2253267;2017-02-17;Floragatan 10;Östermalm;18.07583254;59.34249458;1;3;26.8;2850000;750000;3600000;502;1163;1962;Lägenhet;Vision Fastighetsmäkleri AB;1613;Broker
2241438;2017-02-17;Holländargatan 26A;Vasastan;18.05787932;59.33951791;3;;80;6995000;805000;7800000;4061;1346;1881;Lägenhet;Vision Fastighetsmäkleri AB;1613;Broker
2253033;2017-02-17;Makaronigränd 7;Kvarnholmen;18.1401;59.3172;2;2;52;3450000;400000;3850000;3363;103;2014;Lägenhet;Fastighetsbyrån;1573;Broker
2249451;2017-02-17;Högbergsgatan 81C;Södermalm;18.0631;59.3153;2;1.5;42;3495000;635000;4130000;2456;858;1896;Lägenhet;Notar;1566;Broker
2250936;2017-02-17;Tjustgatan 4;Katarina;18.07029963;59.31210402;1;0.5;24;2050000;550000;2600000;2014;937;1937;Lägenhet;Fastighetsbyrån;1573;Broker
2249222;2017-02-17;Sankt Eriksgatan 15;Kungsholmen;18.02994847;59.3303985;1;0;29;2295000;575000;2870000;749;2306;1912;Lägenhet;Fastighetsbyrån;1573;Broker
2195570;2017-02-17;Heleneborgsgatan 5C;Hornstull;18.03833624;59.31921994;3;1;62;5150000;500000;5650000;3366;2036;1912;Lägenhet;Fastighetsbyrån;1573;Broker
2204924;2017-02-17;Fredrikslundsvägen 51;Abrahamsberg;17.93682143;59.33422743;2;3;55;2695000;380000;3075000;2720;;1944;Lägenhet;Länsförsäkringar Fastighetsförmedling;64;Broker
2251330;2017-02-17;Sickla Strand 11;Sickla Strand;18.12035911;59.30307971;1;0;43;2250000;450000;2700000;1774;706;1948;Lägenhet;Bjurfors;1561;Broker
2249558;2017-02-17;Serenadvägen 14;Nacka Forum;18.16694142;59.3104379;4;1;106.5;4490000;-90000;4400000;7123;951;1991;Lägenhet;Bjurfors;1561;Broker
2243215;2017-02-17;Borgargatan 16;Södermalm;18.034685;59.31675003;4;1;99;6350000;400000;6750000;4541;2280;1966;Lägenhet;ERA;1562;Broker
2258566;2017-02-17;Edagränd 14;Farsta;18.09921667;59.23891623;2;3;50;2150000;710000;2860000;3478;7959;2015;Lägenhet;Notar;1566;Broker
2218133;2017-02-17;Tulegatan 18;Sundbyberg/Duvbo;17.97388675;59.36529324;2;4;49;3300000;200000;3500000;2690;3649;2014;Lägenhet;Notar;1566;Broker
1965847;2017-02-17;Midsommarvägen 25;Hägersten;18.008;59.2999;2;2;44;3000000;0;3000000;3247;4419;1944;Lägenhet;Notar;1566;Broker
2250840;2017-02-17;Brevduvegatan 6;Frösunda;18.0170846;59.36778338;2;;48.9;2675000;635000;3310000;2949;1999;1998;Lägenhet;Erik Olsson Fastighetsförmedling;1564;Broker
2260626;2017-02-17;Salagatan 19;Spånga;17.88931503;59.38585441;4;1;97.5;2995000;605000;3600000;6254;;2003;Lägenhet;Fastighetsbyrån;1573;Broker
2256194;2017-02-17;Rissnavägen 61;Spånga Bromsten;17.91595459;59.37956189;2;1;62;2050000;0;2050000;3126;;1955;Lägenhet;HusmanHagberg;1610;Broker
2253170;2017-02-17;Tulegatan 28;Vasastan;18.05851;59.34632;1;4;37;3690000;385000;4075000;1717;1892;1905;Lägenhet;Svensk Fastighetsförmedling;713;Broker
2056993;2017-02-17;Vallfartsvägen 6;Aspudden;18.00099;59.30539;2;3;39;2495000;435000;2930000;2432;4498;;Lägenhet;Svensk Fastighetsförmedling;713;Broker
2251720;2017-02-17;Blomodlarvägen 9A;Hässelby Södra Villastad;17.81917899;59.37436675;4;;98;3850000;70000;3920000;;;2001;Radhus;Fastighetsbyrån;1573;Broker
2223021;2017-02-17;Västmannagatan 50;Vasastan;18.04835397;59.34118796;3;3;87;6900000;50000;6950000;4935;1832;1964;Lägenhet;Behrer & Partners;1670;Broker
2250552;2017-02-17;Förrådsgatan 4;Gamla Råsunda;17.99004793;59.36569507;3;4;68;3900000;705000;4605000;3959;3068;1937;Lägenhet;Historiska Hem AB;65645750;Broker
2251314;2017-02-17;Trettondagsvägen 8;Hägersten;17.99878466;59.30014871;3.5;2;70.5;3895000;465000;4360000;3723;4861;1940;Lägenhet;Hägerstens mäklare;1511;Broker
2257810;2017-02-17;Högbergsgatan 81D;Södermalm;18.06297019;59.31518908;2;2;51;4295000;805000;5100000;2982;872;1896;Lägenhet;Eklund Stockholm New York;1314;Broker
2210443;2017-02-17;Jaktgatan 14;Östermalm;18.08702691;59.35684665;5;2;127;9175000;-425000;8750000;6368;796;2013;Lägenhet;Skeppsholmen;1560;Broker
2253379;2017-02-17;Rödabergsgatan 7;Vasastan;18.03620662;59.34409464;3;1;72;4950000;850000;5800000;3112;2559;1925;Lägenhet;SkandiaMäklarna;1570;Broker
2195897;2017-02-17;Renathvägen 10;Skarpnäcks stadsdelsområde;18.09164083;59.29650597;1;3;36;2150000;710000;2860000;2687;2148;;Lägenhet;Bjurfors;1561;Broker
2239159;2017-02-17;Vasavägen 203;Rotebro;17.90479342;59.47596392;5;;141;4950000;850000;5800000;;;1967;Radhus;HusmanHagberg;1610;Broker
2255017;2017-02-17;Solvallavägen 46A;Duvbo;17.94185663;59.37271199;4;3;85.5;3195000;305000;3500000;3845;;1957;Lägenhet;Länsförsäkringar Fastighetsförmedling;64;Broker
2252196;2017-02-17;Lomvägen 637;Kärrdal;17.9977531;59.43072678;1.5;2;35;1750000;20000;1770000;2017;707;1972;Lägenhet;Länsförsäkringar Fastighetsförmedling;64;Broker
2249483;2017-02-17;Dellensvägen 15;Årsta;18.04447296;59.30079972;2;1;58;2495000;385000;2880000;3691;2778;1947;Lägenhet;Länsförsäkringar Fastighetsförmedling;64;Broker
2253279;2017-02-17;Fleminggatan 49;Kungsholmen;18.038553;59.33345209;4;4;92;6850000;600000;7450000;2944;1875;1937;Lägenhet;Fastighetsbyrån;1573;Broker
2253200;2017-02-17;Pålsundsgatan 4;Hornstull;18.03501538;59.31867515;3;3;86;6750000;870000;7620000;3227;2230;1926;Lägenhet;Fastighetsbyrån;1573;Broker
2253071;2017-02-17;Björketorpsvägen 11;Norra Ängby;17.88934076;59.35528842;1;1;28;1695000;255000;1950000;2150;;1967;Lägenhet;Fastighetsbyrån;1573;Broker
2252623;2017-02-17;Söderarmsvägen 27;Kärrtorp;18.11133133;59.28548583;2;4;49;2395000;535000;2930000;3769;2713;2008;Lägenhet;Fastighetsbyrån;1573;Broker
2252525;2017-02-17;Hornsgatan 70;Maria;18.05869103;59.31859121;2;4;70;5495000;0;5495000;3979;898;1907;Lägenhet;Fastighetsbyrån;1573;Broker
2250895;2017-02-17;Drakenbergsgatan 13;Hornstull;18.04223425;59.31544442;4;4;92;6350000;1300000;7650000;4025;1898;1967;Lägenhet;Fastighetsbyrån;1573;Broker
2248397;2017-02-17;Båtklubbsgatan 15;Hammarby Sjöstad;18.10357879;59.31107231;3;3;90;5500000;400000;5900000;3930;516;2012;Lägenhet;Fastighetsbyrån;1573;Broker
2247905;2017-02-17;Slipgatan 5;Hornstull;18.02757555;59.31773363;1;1;32;2595000;605000;3200000;1680;2664;1938;Lägenhet;Fastighetsbyrån;1573;Broker
2247195;2017-02-17;Snöskostigen 7;Västertorp;17.97300656;59.29224353;4;3;85;4195000;640000;4835000;4427;6577;2011;Lägenhet;Fastighetsbyrån;1573;Broker
2245831;2017-02-17;Sämjevägen 30;Vällingby;17.8783533;59.37640319;5;;113;3750000;870000;4620000;;;1961;Radhus;Fastighetsbyrån;1573;Broker
2244028;2017-02-17;Sjöviksbacken 47;Liljeholmskajen;18.03004285;59.30360221;4;6;99;5895000;750000;6645000;5591;3145;2014;Lägenhet;Fastighetsbyrån;1573;Broker
2230099;2017-02-17;Setterwalls väg 4;Finntorp;18.13536666;59.30809566;3;1;82;3495000;380000;3875000;3578;340;1951;Lägenhet;Notar;1566;Broker
2222999;2017-02-17;Hornsbergs Strand 65;Kungsholmen;18.00695294;59.34029948;4;4;92.5;7300000;-550000;6750000;4181;3823;2010;Lägenhet;Fastighetsbyrån;1573;Broker
2199661;2017-02-17;Löjtnantsgatan 20;Östermalm;18.08465178;59.34581594;4;4;91;7995000;405000;8400000;2774;1421;1991;Lägenhet;Fastighetsbyrån;1573;Broker
2176196;2017-02-17;Budbärarvägen 72;Hökarängen;18.07098847;59.255204;4;;120.3;4500000;850000;5350000;6124;6659;1999;Lägenhet;Fastighetsbyrån;1573;Broker
2258404;2017-02-17;Lövgatan 68;Råsunda;17.97937274;59.36433924;4;6;91;4295000;1305000;5600000;3114;3531;1964;Lägenhet;MOHV;1901865;Broker
2253765;2017-02-17;Armégatan 1;Huvudsta;18.00350882;59.35337823;3;7;83;4250000;390000;4640000;4980;3577;2008;Lägenhet;MOHV;1901865;Broker
2250338;2017-02-17;Garvargatan 7;Kungsholmen;18.04466322;59.32807335;6;5;183;16000000;750000;16750000;6228;1458;1929;Lägenhet;Per Jansson Fastighetsförmedling;87;Broker
2242255;2017-02-17;Storsjövägen 34;Årsta;18.03944397;59.29705811;3;0;55;2450000;200000;2650000;3094;3284;1946;Lägenhet;SthlmFast;1576;Broker
2253034;2017-02-17;Vingavägen 7;Enskededalen;18.09281232;59.28962902;2;6;64;3495000;716000;4211000;3413;2685;2014;Lägenhet;SkandiaMäklarna;1570;Broker
2251718;2017-02-17;Hannebergsgatan 28;Fristaden;17.99922248;59.35753616;2;3;44;2595000;405000;3000000;2938;3466;;Lägenhet;Svenska Mäklarhuset;58;Broker
2250262;2017-02-17;Naumannsvägen 13;Mälarhöjden;17.96654686;59.30266941;6;;119;7995000;3105000;11100000;;6450;1930;Villa;SkandiaMäklarna;1570;Broker
2244080;2017-02-17;Sandfjärdsgatan 10;Årsta;18.04233197;59.2958039;3;8;78;3100000;650000;3750000;3875;3304;1961;Lägenhet;SkandiaMäklarna;1570;Broker
2221994;2017-02-17;Vingårdsgatan 2;Liljeholmen;18.03113616;59.30743597;4;2;97;7595000;325000;7920000;4828;2852;2008;Lägenhet;SkandiaMäklarna;1570;Broker
2253417;2017-02-17;Rosenlundsgatan 12;Mariatorget;18.05507372;59.31769308;2;1.5;51.5;3895000;305000;4200000;2491;1124;;Lägenhet;BOSTHLM;1499;Broker
2252731;2017-02-17;Bråvallagatan 9B;Birkastan Vasastan;18.03467858;59.33902016;2.5;5;63;5650000;450000;6100000;2943;2310;1927;Lägenhet;HusmanHagberg;1610;Broker
2252680;2017-02-17;Långholmsgatan 1B;Södermalm Hornstull;18.0325985;59.31844963;3;1;83;5995000;765000;6760000;4292;2370;1914;Lägenhet;HusmanHagberg;1610;Broker
2252535;2017-02-17;Rusthållarvägen 71;Bagarmossen;18.1304884;59.27600079;2;2;56;2495000;655000;3150000;2478;3771;1953;Lägenhet;HusmanHagberg;1610;Broker
2251447;2017-02-17;Järla Gårdsväg 21;Järla Sjö;18.15404469;59.30654439;2;4;46;2500000;910000;3410000;2905;997;2006;Lägenhet;HusmanHagberg;1610;Broker
2249520;2017-02-17;Teknologgatan 9A;Vasastan;18.05305839;59.33971712;4;0;94;7975000;975000;8950000;4298;1530;1882;Lägenhet;HusmanHagberg;1610;Broker
2231995;2017-02-17;Jarl Kulles gata 1;Örnsberg;17.9851234;59.30658967;4;4;82;4795000;705000;5500000;4465;5306;2011;Lägenhet;HusmanHagberg;1610;Broker
2248697;2017-02-17;Finn Malmgrens väg 29;Johanneshov;18.10437775;59.2955246;3;2;51;2795000;405000;3200000;3607;1776;;Lägenhet;Mäklarhuset;204;Broker
2235255;2017-02-17;Multrågatan 25;Vällingby;17.88455009;59.3557663;4;6;88;2495000;405000;2900000;4931;;1958;Lägenhet;Mäklarhuset;204;Broker
2252756;2017-02-17;Rottnevägen 32;Bagarmossen;18.14688911;59.27475575;6;;90;6295000;755000;7050000;;4090;1956;Radhus;Svensk Fastighetsförmedling;713;Broker
2252754;2017-02-17;Ljusterögatan 3;Södermalm;18.09001923;59.30869257;2;1;45;2995000;290000;3285000;2598;952;1932;Lägenhet;Svensk Fastighetsförmedling;713;Broker
2248987;2017-02-17;Smedsbacksgatan 8;Gärdet;18.10059969;59.34713461;1.5;0;38;2650000;350000;3000000;2121;535;1938;Lägenhet;Svensk Fastighetsförmedling;713;Broker
2243589;2017-02-17;Löjtnantsgatan 10;Nedre Gärdet;18.08353409;59.34495248;4;4;92.6;7895000;55000;7950000;3262;1467;1991;Lägenhet;Svensk Fastighetsförmedling;713;Broker
2234282;2017-02-17;John Ericssonsgatan 6;Kungsholmen;18.03714752;59.32811086;2;5;43;3495000;555000;4050000;2952;1886;1935;Lägenhet;Svensk Fastighetsförmedling;713;Broker
2232727;2017-02-17;Redargatan 5;Hammarby Sjöstad;18.09064456;59.30258921;1;5;29;2195000;455000;2650000;1961;1589;2008;Lägenhet;Svensk Fastighetsförmedling;713;Broker
2173414;2017-02-17;Lidköpingsvägen 48;Johanneshov;18.10322867;59.29160456;2;2;45;3300000;-80000;3220000;2749;2196;1945;Lägenhet;Svensk Fastighetsförmedling;713;Broker
2134302;2017-02-17;Blecktornsstigen 9;Södermalm;18.08559299;59.30772054;3;3;75;5995000;1230000;7225000;3841;1144;1925;Lägenhet;Svensk Fastighetsförmedling;713;Broker
2256179;2017-02-17;Sankt Göransgatan 70;Kungsholmen;18.03117167;59.333544;2;2;39;3195000;805000;4000000;893;2287;;Lägenhet;Länsförsäkringar Fastighetsförmedling;64;Broker
2252192;2017-02-17;Gullrisstigen 2;Älvsjö;17.97542347;59.26843847;7;;144;6995000;905000;7900000;;8101;1922;Villa;Länsförsäkringar Fastighetsförmedling;64;Broker
2251627;2017-02-17;Diligensvägen 76;Jarlaberg;18.17095915;59.31517379;2.5;1;63;2250000;350000;2600000;4290;616;1984;Lägenhet;Länsförsäkringar Fastighetsförmedling;64;Broker
2241287;2017-02-17;Sankt Eriksgatan 118;Vasastan;18.04023743;59.34611774;2;1;45;3850000;600000;4450000;2422;2550;1924;Lägenhet;Edward & Partners Fastighetsmäklare AB;410;Broker
2249148;2017-02-17;Kungsholms Strand 181;Kungsholmen;18.02293702;59.33871813;3;4;73;6595000;-395000;6200000;4015;2905;1931;Lägenhet;Innerstadsspecialisten AB;1130;Broker
2246810;2017-02-17;Kungsholms Kyrkoplan 4;Kungsholmen;18.04924965;59.32936963;2.5;5;71;5995000;1255000;7250000;3203;1199;1932;Lägenhet;Fantastic Frank Fastighetsmäkleri;2091;Broker
2177351;2017-02-17;Hagagatan 44;Vasastan;18.04932475;59.34807051;2.5;3;73;5495000;505000;6000000;3245;2364;1909;Lägenhet;Innerstadsspecialisten AB;1130;Broker
2252810;2017-02-17;Fågelhundsgatan 20;Norra Djurgården;18.0857337;59.3573929;3;3;84;6495000;605000;7100000;4706;834;2012;Lägenhet;Notar;1566;Broker
2252795;2017-02-17;Vantörsvägen 283;Hägersten;17.9527;59.2861;2;5;43;2395000;230000;2625000;2362;;2014;Lägenhet;Notar;1566;Broker
2259362;2017-02-17;Frejgatan 47;Vasastan;18.0538207;59.3464261;3;3;83;7250000;400000;7650000;3238;2058;1926;Lägenhet;Real Vision Fastighetsmäklare;156206168;Broker
2247041;2017-02-18;Björketorpsvägen 11;Bromma Norra Ängby;17.88934076;59.35528842;2;3;48;2200000;0;2200000;3172;;1967;Lägenhet;SkandiaMäklarna;1570;Broker
2208007;2017-02-18;Höglindavägen 20;Spånga-Bromsten;17.92263431;59.38106979;9;;163;6175000;675000;6850000;;;1971;Villa;Länsförsäkringar Fastighetsförmedling;64;Broker
2252564;2017-02-18;Hornsgatan 141A;Södermalm;18.03509831;59.31474863;3;5;88;7200000;750000;7950000;4332;2311;2010;Lägenhet;Eklund Stockholm New York;1314;Broker
2252806;2017-02-18;Vegagatan 23;Sundbyberg/Duvbo;17.96069384;59.36614336;1.5;1;34;2150000;250000;2400000;1969;4129;1970;Lägenhet;Notar;1566;Broker
2251788;2017-02-18;Jakobsdalsvägen 16;Örnsberg;17.98435988;59.3067359;2;3;55;3295000;365000;3660000;3063;5343;2012;Lägenhet;HusmanHagberg;1610;Broker
